student_id,topic,difficulty,score,attempts,time_spent,next_topic,next_action,next_difficulty_adj
S066,Optimization,Beginner,22,4,51,Optimization,Revision,Same
S066,Optimization,Beginner,26,3,44,Optimization,Revision,Same
S066,Optimization,Beginner,27,4,45,Optimization,Revision,Same
S066,Optimization,Beginner,39,2,5,Optimization,Revision,Same
S066,Optimization,Beginner,47,3,22,Optimization,Revision,Same
S066,Optimization,Beginner,69,1,29,Optimization,Continue,Same
S066,Optimization,Beginner,24,2,58,Optimization,Revision,Same
S066,Optimization,Beginner,74,4,16,Optimization,Continue,Same
S066,Optimization,Beginner,63,1,43,Optimization,Continue,Same
S066,Optimization,Beginner,100,2,29,Optimization,Continue,Increase
S066,Optimization,Intermediate,59,2,9,Optimization,Continue,Same
S066,Optimization,Intermediate,44,1,59,Optimization,Revision,Decrease
S066,Optimization,Beginner,78,1,49,Optimization,Continue,Same
S066,Optimization,Beginner,100,2,52,Optimization,Continue,Increase
S066,Optimization,Intermediate,67,1,6,Optimization,Continue,Same
S066,Optimization,Intermediate,61,2,52,Optimization,Continue,Same
S066,Optimization,Intermediate,76,3,15,Optimization,Continue,Same
S066,Optimization,Intermediate,94,3,58,Optimization,Continue,Increase
S066,Optimization,Advanced,28,2,12,Optimization,Revision,Decrease
S066,Optimization,Intermediate,82,4,32,Optimization,Continue,Increase
S067,Optimization,Beginner,45,4,36,Optimization,Revision,Same
S067,Optimization,Beginner,31,2,10,Optimization,Revision,Same
S067,Optimization,Beginner,27,1,37,Optimization,Revision,Same
S067,Optimization,Beginner,23,1,12,Optimization,Revision,Same
S067,Optimization,Beginner,62,4,28,Optimization,Continue,Same
S067,Optimization,Beginner,54,1,9,Optimization,Continue,Same
S067,Optimization,Beginner,67,3,38,Optimization,Continue,Same
S067,Optimization,Beginner,84,3,57,Optimization,Continue,Increase
S067,Optimization,Intermediate,59,3,20,Optimization,Continue,Same
S067,Optimization,Intermediate,67,2,20,Optimization,Continue,Same
S067,Optimization,Intermediate,63,1,25,Optimization,Continue,Same
S067,Optimization,Intermediate,62,4,30,Optimization,Continue,Same
S067,Optimization,Intermediate,100,2,59,Optimization,Continue,Increase
S067,Optimization,Advanced,52,3,7,Optimization,Continue,Same
S067,Optimization,Advanced,35,2,55,Optimization,Revision,Decrease
S067,Optimization,Intermediate,66,4,17,Optimization,Continue,Same
S067,Optimization,Intermediate,93,2,27,Optimization,Continue,Increase
S067,Optimization,Advanced,53,3,14,Optimization,Continue,Same
S067,Optimization,Advanced,54,2,17,Optimization,Continue,Same
S067,Optimization,Advanced,35,1,14,Optimization,Revision,Decrease
S068,Optimization,Beginner,42,3,52,Optimization,Revision,Same
S068,Optimization,Beginner,20,3,60,Optimization,Revision,Same
S068,Optimization,Beginner,32,4,20,Optimization,Revision,Same
S068,Optimization,Beginner,47,2,10,Optimization,Revision,Same
S068,Optimization,Beginner,59,4,23,Optimization,Continue,Same
S068,Optimization,Beginner,59,3,41,Optimization,Continue,Same
S068,Optimization,Beginner,40,1,17,Optimization,Revision,Same
S068,Optimization,Beginner,66,3,30,Optimization,Continue,Same
S068,Optimization,Beginner,66,3,59,Optimization,Continue,Same
S068,Optimization,Beginner,74,4,35,Optimization,Continue,Same
S068,Optimization,Beginner,87,1,58,Optimization,Continue,Increase
S068,Optimization,Intermediate,65,2,23,Optimization,Continue,Same
S068,Optimization,Intermediate,93,1,7,Optimization,Continue,Increase
S068,Optimization,Advanced,51,2,20,Optimization,Continue,Same
S068,Optimization,Advanced,49,2,9,Optimization,Revision,Decrease
S068,Optimization,Intermediate,83,3,41,Optimization,Continue,Increase
S068,Optimization,Advanced,63,4,32,Optimization,Continue,Same
S068,Optimization,Advanced,46,2,51,Optimization,Revision,Decrease
S068,Optimization,Intermediate,85,3,7,Optimization,Continue,Increase
S068,Optimization,Advanced,5,1,16,Optimization,Revision,Decrease
S069,Optimization,Beginner,23,4,59,Optimization,Revision,Same
S069,Optimization,Beginner,37,2,21,Optimization,Revision,Same
S069,Optimization,Beginner,21,1,55,Optimization,Revision,Same
S069,Optimization,Beginner,52,4,25,Optimization,Continue,Same
S069,Optimization,Beginner,62,3,50,Optimization,Continue,Same
S069,Optimization,Beginner,86,4,59,Optimization,Continue,Increase
S069,Optimization,Intermediate,66,4,9,Optimization,Continue,Same
S069,Optimization,Intermediate,43,3,23,Optimization,Revision,Decrease
S069,Optimization,Beginner,47,2,11,Optimization,Revision,Same
S069,Optimization,Beginner,88,1,55,Optimization,Continue,Increase
S069,Optimization,Intermediate,51,4,40,Optimization,Continue,Same
S069,Optimization,Intermediate,70,3,12,Optimization,Continue,Same
S069,Optimization,Intermediate,77,3,45,Optimization,Continue,Same
S069,Optimization,Intermediate,63,2,24,Optimization,Continue,Same
S069,Optimization,Intermediate,72,2,58,Optimization,Continue,Same
S069,Optimization,Intermediate,55,3,46,Optimization,Continue,Same
S069,Optimization,Intermediate,63,4,43,Optimization,Continue,Same
S069,Optimization,Intermediate,70,2,24,Optimization,Continue,Same
S069,Optimization,Intermediate,67,1,56,Optimization,Continue,Same
S069,Optimization,Intermediate,62,2,47,Optimization,Continue,Same
S070,Optimization,Beginner,36,3,36,Optimization,Revision,Same
S070,Optimization,Beginner,22,3,10,Optimization,Revision,Same
S070,Optimization,Beginner,49,3,47,Optimization,Revision,Same
S070,Optimization,Beginner,47,2,23,Optimization,Revision,Same
S070,Optimization,Beginner,47,3,20,Optimization,Revision,Same
S070,Optimization,Beginner,30,1,28,Optimization,Revision,Same
S070,Optimization,Beginner,62,1,57,Optimization,Continue,Same
S070,Optimization,Beginner,76,1,32,Optimization,Continue,Same
S070,Optimization,Beginner,54,4,35,Optimization,Continue,Same
S070,Optimization,Beginner,47,1,20,Optimization,Revision,Same
S070,Optimization,Beginner,63,2,15,Optimization,Continue,Same
S070,Optimization,Beginner,100,4,11,Optimization,Continue,Increase
S070,Optimization,Intermediate,75,3,47,Optimization,Continue,Same
S070,Optimization,Intermediate,53,3,55,Optimization,Continue,Same
S070,Optimization,Intermediate,67,1,7,Optimization,Continue,Same
S070,Optimization,Intermediate,91,1,38,Optimization,Continue,Increase
S070,Optimization,Advanced,72,3,9,Optimization,Continue,Same
S070,Optimization,Advanced,42,1,18,Optimization,Revision,Decrease
S070,Optimization,Intermediate,84,2,22,Optimization,Continue,Increase
S070,Optimization,Advanced,48,1,33,Optimization,Revision,Decrease
S071,Optimization,Beginner,34,1,16,Optimization,Revision,Same
S071,Optimization,Beginner,51,1,19,Optimization,Continue,Same
S071,Optimization,Beginner,59,2,56,Optimization,Continue,Same
S071,Optimization,Beginner,44,1,11,Optimization,Revision,Same
S071,Optimization,Beginner,60,2,39,Optimization,Continue,Same
S071,Optimization,Beginner,22,3,23,Optimization,Revision,Same
S071,Optimization,Beginner,99,3,16,Optimization,Continue,Increase
S071,Optimization,Intermediate,47,1,31,Optimization,Revision,Decrease
S071,Optimization,Beginner,71,2,20,Optimization,Continue,Same
S071,Optimization,Beginner,62,2,48,Optimization,Continue,Same
S071,Optimization,Beginner,72,1,27,Optimization,Continue,Same
S071,Optimization,Beginner,79,3,40,Optimization,Continue,Same
S071,Optimization,Beginner,100,4,47,Optimization,Continue,Increase
S071,Optimization,Intermediate,91,1,9,Optimization,Continue,Increase
S071,Optimization,Advanced,83,3,44,Neural Networks,Next Topic,Same
S071,Neural Networks,Beginner,100,1,6,Neural Networks,Continue,Increase
S071,Neural Networks,Intermediate,74,1,25,Neural Networks,Continue,Same
S071,Neural Networks,Intermediate,42,3,34,Neural Networks,Revision,Decrease
S071,Neural Networks,Beginner,100,2,22,Neural Networks,Continue,Increase
S071,Neural Networks,Intermediate,73,3,40,Neural Networks,Continue,Same
S072,Optimization,Beginner,66,3,10,Optimization,Continue,Same
S072,Optimization,Beginner,27,2,36,Optimization,Revision,Same
S072,Optimization,Beginner,36,3,11,Optimization,Revision,Same
S072,Optimization,Beginner,61,4,53,Optimization,Continue,Same
S072,Optimization,Beginner,65,2,47,Optimization,Continue,Same
S072,Optimization,Beginner,32,3,38,Optimization,Revision,Same
S072,Optimization,Beginner,14,1,24,Optimization,Revision,Same
S072,Optimization,Beginner,72,2,19,Optimization,Continue,Same
S072,Optimization,Beginner,88,3,58,Optimization,Continue,Increase
S072,Optimization,Intermediate,45,4,50,Optimization,Revision,Decrease
S072,Optimization,Beginner,80,1,29,Optimization,Continue,Same
S072,Optimization,Beginner,88,3,35,Optimization,Continue,Increase
S072,Optimization,Intermediate,62,3,7,Optimization,Continue,Same
S072,Optimization,Intermediate,68,1,57,Optimization,Continue,Same
S072,Optimization,Intermediate,81,4,20,Optimization,Continue,Increase
S072,Optimization,Advanced,69,3,27,Optimization,Continue,Same
S072,Optimization,Advanced,40,1,46,Optimization,Revision,Decrease
S072,Optimization,Intermediate,92,1,34,Optimization,Continue,Increase
S072,Optimization,Advanced,66,4,27,Optimization,Continue,Same
S072,Optimization,Advanced,61,3,42,Optimization,Continue,Same
S073,Optimization,Beginner,3,2,40,Optimization,Revision,Same
S073,Optimization,Beginner,26,2,34,Optimization,Revision,Same
S073,Optimization,Beginner,43,1,37,Optimization,Revision,Same
S073,Optimization,Beginner,47,2,46,Optimization,Revision,Same
S073,Optimization,Beginner,56,4,12,Optimization,Continue,Same
S073,Optimization,Beginner,59,1,28,Optimization,Continue,Same
S073,Optimization,Beginner,34,1,20,Optimization,Revision,Same
S073,Optimization,Beginner,87,1,24,Optimization,Continue,Increase
S073,Optimization,Intermediate,30,1,7,Optimization,Revision,Decrease
S073,Optimization,Beginner,73,4,24,Optimization,Continue,Same
S073,Optimization,Beginner,78,3,31,Optimization,Continue,Same
S073,Optimization,Beginner,100,3,12,Optimization,Continue,Increase
S073,Optimization,Intermediate,88,3,25,Optimization,Continue,Increase
S073,Optimization,Advanced,47,1,8,Optimization,Revision,Decrease
S073,Optimization,Intermediate,77,2,10,Optimization,Continue,Same
S073,Optimization,Intermediate,60,1,51,Optimization,Continue,Same
S073,Optimization,Intermediate,58,2,21,Optimization,Continue,Same
S073,Optimization,Intermediate,33,3,23,Optimization,Revision,Decrease
S073,Optimization,Beginner,96,2,58,Optimization,Continue,Increase
S073,Optimization,Intermediate,81,3,14,Optimization,Continue,Increase
S074,Optimization,Beginner,27,3,18,Optimization,Revision,Same
S074,Optimization,Beginner,17,1,20,Optimization,Revision,Same
S074,Optimization,Beginner,37,4,33,Optimization,Revision,Same
S074,Optimization,Beginner,58,1,20,Optimization,Continue,Same
S074,Optimization,Beginner,33,1,26,Optimization,Revision,Same
S074,Optimization,Beginner,26,1,12,Optimization,Revision,Same
S074,Optimization,Beginner,73,2,21,Optimization,Continue,Same
S074,Optimization,Beginner,53,4,44,Optimization,Continue,Same
S074,Optimization,Beginner,73,2,11,Optimization,Continue,Same
S074,Optimization,Beginner,73,2,44,Optimization,Continue,Same
S074,Optimization,Beginner,72,4,22,Optimization,Continue,Same
S074,Optimization,Beginner,87,3,11,Optimization,Continue,Increase
S074,Optimization,Intermediate,91,2,26,Optimization,Continue,Increase
S074,Optimization,Advanced,0,4,56,Optimization,Revision,Decrease
S074,Optimization,Intermediate,88,4,52,Optimization,Continue,Increase
S074,Optimization,Advanced,53,3,9,Optimization,Continue,Same
S074,Optimization,Advanced,40,2,8,Optimization,Revision,Decrease
S074,Optimization,Intermediate,49,1,29,Optimization,Revision,Decrease
S074,Optimization,Beginner,87,3,35,Optimization,Continue,Increase
S074,Optimization,Intermediate,71,3,6,Optimization,Continue,Same
S075,Optimization,Beginner,55,2,6,Optimization,Continue,Same
S075,Optimization,Beginner,46,4,28,Optimization,Revision,Same
S075,Optimization,Beginner,38,4,54,Optimization,Revision,Same
S075,Optimization,Beginner,49,4,48,Optimization,Revision,Same
S075,Optimization,Beginner,47,2,57,Optimization,Revision,Same
S075,Optimization,Beginner,51,2,15,Optimization,Continue,Same
S075,Optimization,Beginner,42,3,50,Optimization,Revision,Same
S075,Optimization,Beginner,80,1,44,Optimization,Continue,Same
S075,Optimization,Beginner,57,3,30,Optimization,Continue,Same
S075,Optimization,Beginner,65,3,18,Optimization,Continue,Same
S075,Optimization,Beginner,61,1,55,Optimization,Continue,Same
S075,Optimization,Beginner,82,3,50,Optimization,Continue,Increase
S075,Optimization,Intermediate,75,1,45,Optimization,Continue,Same
S075,Optimization,Intermediate,76,2,38,Optimization,Continue,Same
S075,Optimization,Intermediate,82,4,17,Optimization,Continue,Increase
S075,Optimization,Advanced,52,1,41,Optimization,Continue,Same
S075,Optimization,Advanced,30,2,45,Optimization,Revision,Decrease
S075,Optimization,Intermediate,94,4,26,Optimization,Continue,Increase
S075,Optimization,Advanced,64,2,20,Optimization,Continue,Same
S075,Optimization,Advanced,62,2,44,Optimization,Continue,Same
S076,Optimization,Beginner,45,1,26,Optimization,Revision,Same
S076,Optimization,Beginner,8,3,51,Optimization,Revision,Same
S076,Optimization,Beginner,46,3,59,Optimization,Revision,Same
S076,Optimization,Beginner,48,3,21,Optimization,Revision,Same
S076,Optimization,Beginner,71,3,51,Optimization,Continue,Same
S076,Optimization,Beginner,49,2,23,Optimization,Revision,Same
S076,Optimization,Beginner,64,1,54,Optimization,Continue,Same
S076,Optimization,Beginner,50,2,37,Optimization,Continue,Same
S076,Optimization,Beginner,62,4,35,Optimization,Continue,Same
S076,Optimization,Beginner,70,3,37,Optimization,Continue,Same
S076,Optimization,Beginner,58,3,56,Optimization,Continue,Same
S076,Optimization,Beginner,100,4,20,Optimization,Continue,Increase
S076,Optimization,Intermediate,81,2,29,Optimization,Continue,Increase
S076,Optimization,Advanced,56,1,8,Optimization,Continue,Same
S076,Optimization,Advanced,35,1,23,Optimization,Revision,Decrease
S076,Optimization,Intermediate,89,1,58,Optimization,Continue,Increase
S076,Optimization,Advanced,25,4,11,Optimization,Revision,Decrease
S076,Optimization,Intermediate,92,4,53,Optimization,Continue,Increase
S076,Optimization,Advanced,59,3,17,Optimization,Continue,Same
S076,Optimization,Advanced,49,2,26,Optimization,Revision,Decrease
S077,Optimization,Beginner,31,3,52,Optimization,Revision,Same
S077,Optimization,Beginner,38,4,29,Optimization,Revision,Same
S077,Optimization,Beginner,37,2,42,Optimization,Revision,Same
S077,Optimization,Beginner,37,2,5,Optimization,Revision,Same
S077,Optimization,Beginner,29,3,45,Optimization,Revision,Same
S077,Optimization,Beginner,56,1,29,Optimization,Continue,Same
S077,Optimization,Beginner,64,1,12,Optimization,Continue,Same
S077,Optimization,Beginner,40,4,37,Optimization,Revision,Same
S077,Optimization,Beginner,58,1,34,Optimization,Continue,Same
S077,Optimization,Beginner,63,2,38,Optimization,Continue,Same
S077,Optimization,Beginner,80,3,9,Optimization,Continue,Same
S077,Optimization,Beginner,77,3,23,Optimization,Continue,Same
S077,Optimization,Beginner,91,3,44,Optimization,Continue,Increase
S077,Optimization,Intermediate,77,4,55,Optimization,Continue,Same
S077,Optimization,Intermediate,87,1,19,Optimization,Continue,Increase
S077,Optimization,Advanced,35,1,50,Optimization,Revision,Decrease
S077,Optimization,Intermediate,55,1,43,Optimization,Continue,Same
S077,Optimization,Intermediate,64,3,8,Optimization,Continue,Same
S077,Optimization,Intermediate,60,3,27,Optimization,Continue,Same
S077,Optimization,Intermediate,57,2,57,Optimization,Continue,Same
S078,Optimization,Beginner,40,3,28,Optimization,Revision,Same
S078,Optimization,Beginner,11,2,23,Optimization,Revision,Same
S078,Optimization,Beginner,49,4,42,Optimization,Revision,Same
S078,Optimization,Beginner,55,1,13,Optimization,Continue,Same
S078,Optimization,Beginner,40,3,28,Optimization,Revision,Same
S078,Optimization,Beginner,20,3,47,Optimization,Revision,Same
S078,Optimization,Beginner,48,3,24,Optimization,Revision,Same
S078,Optimization,Beginner,66,2,8,Optimization,Continue,Same
S078,Optimization,Beginner,36,2,15,Optimization,Revision,Same
S078,Optimization,Beginner,73,2,27,Optimization,Continue,Same
S078,Optimization,Beginner,70,1,56,Optimization,Continue,Same
S078,Optimization,Beginner,71,2,45,Optimization,Continue,Same
S078,Optimization,Beginner,100,2,42,Optimization,Continue,Increase
S078,Optimization,Intermediate,75,2,58,Optimization,Continue,Same
S078,Optimization,Intermediate,53,3,19,Optimization,Continue,Same
S078,Optimization,Intermediate,76,1,57,Optimization,Continue,Same
S078,Optimization,Intermediate,72,3,6,Optimization,Continue,Same
S078,Optimization,Intermediate,65,1,29,Optimization,Continue,Same
S078,Optimization,Intermediate,83,1,24,Optimization,Continue,Increase
S078,Optimization,Advanced,70,1,60,Optimization,Continue,Same
S079,Optimization,Beginner,41,1,24,Optimization,Revision,Same
S079,Optimization,Beginner,52,1,43,Optimization,Continue,Same
S079,Optimization,Beginner,50,4,32,Optimization,Continue,Same
S079,Optimization,Beginner,55,2,7,Optimization,Continue,Same
S079,Optimization,Beginner,25,1,29,Optimization,Revision,Same
S079,Optimization,Beginner,63,3,27,Optimization,Continue,Same
S079,Optimization,Beginner,86,1,15,Optimization,Continue,Increase
S079,Optimization,Intermediate,50,1,23,Optimization,Continue,Same
S079,Optimization,Intermediate,70,1,48,Optimization,Continue,Same
S079,Optimization,Intermediate,51,4,13,Optimization,Continue,Same
S079,Optimization,Intermediate,45,2,5,Optimization,Revision,Decrease
S079,Optimization,Beginner,88,3,50,Optimization,Continue,Increase
S079,Optimization,Intermediate,77,1,17,Optimization,Continue,Same
S079,Optimization,Intermediate,77,1,43,Optimization,Continue,Same
S079,Optimization,Intermediate,53,2,19,Optimization,Continue,Same
S079,Optimization,Intermediate,76,3,33,Optimization,Continue,Same
S079,Optimization,Intermediate,68,4,19,Optimization,Continue,Same
S079,Optimization,Intermediate,63,1,15,Optimization,Continue,Same
S079,Optimization,Intermediate,65,3,5,Optimization,Continue,Same
S079,Optimization,Intermediate,58,1,37,Optimization,Continue,Same
S080,Optimization,Beginner,18,2,38,Optimization,Revision,Same
S080,Optimization,Beginner,20,2,11,Optimization,Revision,Same
S080,Optimization,Beginner,38,1,6,Optimization,Revision,Same
S080,Optimization,Beginner,25,1,55,Optimization,Revision,Same
S080,Optimization,Beginner,50,2,52,Optimization,Continue,Same
S080,Optimization,Beginner,59,2,14,Optimization,Continue,Same
S080,Optimization,Beginner,29,1,59,Optimization,Revision,Same
S080,Optimization,Beginner,72,3,6,Optimization,Continue,Same
S080,Optimization,Beginner,61,2,38,Optimization,Continue,Same
S080,Optimization,Beginner,69,1,42,Optimization,Continue,Same
S080,Optimization,Beginner,60,3,33,Optimization,Continue,Same
S080,Optimization,Beginner,87,1,52,Optimization,Continue,Increase
S080,Optimization,Intermediate,70,1,5,Optimization,Continue,Same
S080,Optimization,Intermediate,70,1,51,Optimization,Continue,Same
S080,Optimization,Intermediate,87,2,25,Optimization,Continue,Increase
S080,Optimization,Advanced,47,4,53,Optimization,Revision,Decrease
S080,Optimization,Intermediate,59,1,32,Optimization,Continue,Same
S080,Optimization,Intermediate,70,1,60,Optimization,Continue,Same
S080,Optimization,Intermediate,88,1,53,Optimization,Continue,Increase
S080,Optimization,Advanced,44,4,25,Optimization,Revision,Decrease
S081,Optimization,Beginner,30,2,55,Optimization,Revision,Same
S081,Optimization,Beginner,27,2,7,Optimization,Revision,Same
S081,Optimization,Beginner,43,4,55,Optimization,Revision,Same
S081,Optimization,Beginner,56,2,54,Optimization,Continue,Same
S081,Optimization,Beginner,46,3,59,Optimization,Revision,Same
S081,Optimization,Beginner,62,3,57,Optimization,Continue,Same
S081,Optimization,Beginner,70,2,14,Optimization,Continue,Same
S081,Optimization,Beginner,56,2,14,Optimization,Continue,Same
S081,Optimization,Beginner,61,4,15,Optimization,Continue,Same
S081,Optimization,Beginner,100,1,35,Optimization,Continue,Increase
S081,Optimization,Intermediate,62,1,41,Optimization,Continue,Same
S081,Optimization,Intermediate,63,1,10,Optimization,Continue,Same
S081,Optimization,Intermediate,64,4,41,Optimization,Continue,Same
S081,Optimization,Intermediate,96,2,36,Optimization,Continue,Increase
S081,Optimization,Advanced,41,4,9,Optimization,Revision,Decrease
S081,Optimization,Intermediate,31,3,40,Optimization,Revision,Decrease
S081,Optimization,Beginner,100,4,19,Optimization,Continue,Increase
S081,Optimization,Intermediate,76,4,23,Optimization,Continue,Same
S081,Optimization,Intermediate,59,2,34,Optimization,Continue,Same
S081,Optimization,Intermediate,60,1,8,Optimization,Continue,Same
S082,Optimization,Beginner,10,3,47,Optimization,Revision,Same
S082,Optimization,Beginner,47,3,52,Optimization,Revision,Same
S082,Optimization,Beginner,23,3,11,Optimization,Revision,Same
S082,Optimization,Beginner,44,3,51,Optimization,Revision,Same
S082,Optimization,Beginner,62,3,13,Optimization,Continue,Same
S082,Optimization,Beginner,36,2,36,Optimization,Revision,Same
S082,Optimization,Beginner,84,2,16,Optimization,Continue,Increase
S082,Optimization,Intermediate,19,3,46,Optimization,Revision,Decrease
S082,Optimization,Beginner,95,2,36,Optimization,Continue,Increase
S082,Optimization,Intermediate,29,4,28,Optimization,Revision,Decrease
S082,Optimization,Beginner,93,4,38,Optimization,Continue,Increase
S082,Optimization,Intermediate,76,3,14,Optimization,Continue,Same
S082,Optimization,Intermediate,67,3,44,Optimization,Continue,Same
S082,Optimization,Intermediate,59,2,11,Optimization,Continue,Same
S082,Optimization,Intermediate,100,2,21,Optimization,Continue,Increase
S082,Optimization,Advanced,33,1,15,Optimization,Revision,Decrease
S082,Optimization,Intermediate,52,3,9,Optimization,Continue,Same
S082,Optimization,Intermediate,85,2,42,Optimization,Continue,Increase
S082,Optimization,Advanced,51,2,40,Optimization,Continue,Same
S082,Optimization,Advanced,36,3,38,Optimization,Revision,Decrease
S083,Optimization,Beginner,11,4,18,Optimization,Revision,Same
S083,Optimization,Beginner,46,3,42,Optimization,Revision,Same
S083,Optimization,Beginner,58,1,44,Optimization,Continue,Same
S083,Optimization,Beginner,51,1,48,Optimization,Continue,Same
S083,Optimization,Beginner,55,3,18,Optimization,Continue,Same
S083,Optimization,Beginner,46,3,47,Optimization,Revision,Same
S083,Optimization,Beginner,38,1,35,Optimization,Revision,Same
S083,Optimization,Beginner,53,3,30,Optimization,Continue,Same
S083,Optimization,Beginner,50,3,41,Optimization,Continue,Same
S083,Optimization,Beginner,67,2,40,Optimization,Continue,Same
S083,Optimization,Beginner,94,3,8,Optimization,Continue,Increase
S083,Optimization,Intermediate,53,3,39,Optimization,Continue,Same
S083,Optimization,Intermediate,40,4,6,Optimization,Revision,Decrease
S083,Optimization,Beginner,100,1,49,Optimization,Continue,Increase
S083,Optimization,Intermediate,38,4,51,Optimization,Revision,Decrease
S083,Optimization,Beginner,93,3,19,Optimization,Continue,Increase
S083,Optimization,Intermediate,65,1,16,Optimization,Continue,Same
S083,Optimization,Intermediate,100,1,21,Optimization,Continue,Increase
S083,Optimization,Advanced,30,1,24,Optimization,Revision,Decrease
S083,Optimization,Intermediate,70,1,10,Optimization,Continue,Same
S084,Optimization,Beginner,49,3,53,Optimization,Revision,Same
S084,Optimization,Beginner,9,4,35,Optimization,Revision,Same
S084,Optimization,Beginner,44,1,60,Optimization,Revision,Same
S084,Optimization,Beginner,41,2,34,Optimization,Revision,Same
S084,Optimization,Beginner,50,4,45,Optimization,Continue,Same
S084,Optimization,Beginner,74,1,33,Optimization,Continue,Same
S084,Optimization,Beginner,92,2,52,Optimization,Continue,Increase
S084,Optimization,Intermediate,57,3,57,Optimization,Continue,Same
S084,Optimization,Intermediate,33,3,32,Optimization,Revision,Decrease
S084,Optimization,Beginner,77,2,35,Optimization,Continue,Same
S084,Optimization,Beginner,78,4,54,Optimization,Continue,Same
S084,Optimization,Beginner,100,1,39,Optimization,Continue,Increase
S084,Optimization,Intermediate,83,3,35,Optimization,Continue,Increase
S084,Optimization,Advanced,58,2,59,Optimization,Continue,Same
S084,Optimization,Advanced,40,3,58,Optimization,Revision,Decrease
S084,Optimization,Intermediate,31,3,21,Optimization,Revision,Decrease
S084,Optimization,Beginner,94,1,34,Optimization,Continue,Increase
S084,Optimization,Intermediate,42,3,47,Optimization,Revision,Decrease
S084,Optimization,Beginner,100,1,49,Optimization,Continue,Increase
S084,Optimization,Intermediate,50,3,21,Optimization,Continue,Same
S085,Optimization,Beginner,15,3,58,Optimization,Revision,Same
S085,Optimization,Beginner,33,4,37,Optimization,Revision,Same
S085,Optimization,Beginner,53,4,23,Optimization,Continue,Same
S085,Optimization,Beginner,39,3,34,Optimization,Revision,Same
S085,Optimization,Beginner,51,1,20,Optimization,Continue,Same
S085,Optimization,Beginner,48,3,15,Optimization,Revision,Same
S085,Optimization,Beginner,66,3,18,Optimization,Continue,Same
S085,Optimization,Beginner,49,4,9,Optimization,Revision,Same
S085,Optimization,Beginner,51,4,58,Optimization,Continue,Same
S085,Optimization,Beginner,67,4,31,Optimization,Continue,Same
S085,Optimization,Beginner,100,1,54,Optimization,Continue,Increase
S085,Optimization,Intermediate,51,3,13,Optimization,Continue,Same
S085,Optimization,Intermediate,84,2,23,Optimization,Continue,Increase
S085,Optimization,Advanced,21,1,32,Optimization,Revision,Decrease
S085,Optimization,Intermediate,77,4,15,Optimization,Continue,Same
S085,Optimization,Intermediate,86,4,24,Optimization,Continue,Increase
S085,Optimization,Advanced,26,2,37,Optimization,Revision,Decrease
S085,Optimization,Intermediate,85,1,12,Optimization,Continue,Increase
S085,Optimization,Advanced,54,1,31,Optimization,Continue,Same
S085,Optimization,Advanced,64,1,58,Optimization,Continue,Same
S086,Optimization,Beginner,25,2,52,Optimization,Revision,Same
S086,Optimization,Beginner,28,4,22,Optimization,Revision,Same
S086,Optimization,Beginner,56,2,49,Optimization,Continue,Same
S086,Optimization,Beginner,65,3,38,Optimization,Continue,Same
S086,Optimization,Beginner,41,4,53,Optimization,Revision,Same
S086,Optimization,Beginner,47,4,20,Optimization,Revision,Same
S086,Optimization,Beginner,38,4,56,Optimization,Revision,Same
S086,Optimization,Beginner,72,2,16,Optimization,Continue,Same
S086,Optimization,Beginner,59,2,7,Optimization,Continue,Same
S086,Optimization,Beginner,67,4,26,Optimization,Continue,Same
S086,Optimization,Beginner,89,1,34,Optimization,Continue,Increase
S086,Optimization,Intermediate,38,3,13,Optimization,Revision,Decrease
S086,Optimization,Beginner,70,2,28,Optimization,Continue,Same
S086,Optimization,Beginner,87,4,5,Optimization,Continue,Increase
S086,Optimization,Intermediate,81,1,49,Optimization,Continue,Increase
S086,Optimization,Advanced,74,1,21,Optimization,Continue,Same
S086,Optimization,Advanced,63,1,32,Optimization,Continue,Same
S086,Optimization,Advanced,53,4,58,Optimization,Continue,Same
S086,Optimization,Advanced,52,1,50,Optimization,Continue,Same
S086,Optimization,Advanced,43,3,37,Optimization,Revision,Decrease
S087,Optimization,Beginner,20,1,21,Optimization,Revision,Same
S087,Optimization,Beginner,5,2,25,Optimization,Revision,Same
S087,Optimization,Beginner,45,4,47,Optimization,Revision,Same
S087,Optimization,Beginner,32,1,18,Optimization,Revision,Same
S087,Optimization,Beginner,57,4,46,Optimization,Continue,Same
S087,Optimization,Beginner,43,1,34,Optimization,Revision,Same
S087,Optimization,Beginner,72,4,24,Optimization,Continue,Same
S087,Optimization,Beginner,80,3,20,Optimization,Continue,Same
S087,Optimization,Beginner,73,1,15,Optimization,Continue,Same
S087,Optimization,Beginner,59,3,40,Optimization,Continue,Same
S087,Optimization,Beginner,79,3,38,Optimization,Continue,Same
S087,Optimization,Beginner,100,2,12,Optimization,Continue,Increase
S087,Optimization,Intermediate,62,1,16,Optimization,Continue,Same
S087,Optimization,Intermediate,80,1,44,Optimization,Continue,Same
S087,Optimization,Intermediate,50,4,33,Optimization,Continue,Same
S087,Optimization,Intermediate,57,3,50,Optimization,Continue,Same
S087,Optimization,Intermediate,91,2,35,Optimization,Continue,Increase
S087,Optimization,Advanced,69,2,32,Optimization,Continue,Same
S087,Optimization,Advanced,49,1,40,Optimization,Revision,Decrease
